-999 45.99 -74.01
year month day global_rad(MJ/m2) cloud_cov(-) air_temp(C) rel_hum(%) air_press(hPa) wind_sp(m/s) precip(mm/day) inflow(m3/day) inflow_T(C) inflow_C(-) inflow_S(kg/m3) inflow_TP(mg/m3) inflow_DOP(mg/m3) inflow_chla(mg/m3) inflow_DOC(mg/m3) 
2018  8 21 14.763 0.970  19.12  78.85  982.28  2.814 11.004    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 22 12.277 0.789  17.92  84.23  970.38  5.166 17.328    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 23 21.649 0.288  16.66  67.09  978.98  3.641  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 24 22.831 0.260  19.62  72.88  985.90  3.383  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 25 20.709 0.799  20.47  69.86  988.54  2.549  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 26  9.117 0.704  19.13  90.06  982.68  2.923 11.808    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 27 15.816 0.752  20.76  85.50  982.88  2.559  2.180    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 28 11.337 0.755  23.47  87.16  978.33  4.262  1.921    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 29  8.178 0.794  20.34  90.06  978.14  2.991 17.053    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 30 18.170 0.512  14.81  74.82  987.84  2.655  0.065    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  8 31 23.131 0.173  14.30  71.61  992.89  2.544  0.013    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9  1  8.601 0.901  19.53  87.79  989.52  3.039  1.563    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9  2  3.921 0.991  19.89  96.37  986.57  2.748  9.456    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9  3 11.532 0.869  22.36  90.86  986.60  3.245  7.479    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9  4 17.941 0.634  19.72  74.72  991.79  1.632  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9  5 14.976 0.909  22.08  83.93  986.03  3.564  6.341    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9  6 18.453 0.885  18.30  70.60  987.48  3.343  1.486    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9  7 21.788 0.139  13.97  67.52  989.61  2.541  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9  8 21.280 0.109  10.07  62.76  991.78  3.098  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9  9 21.540 0.377   8.78  67.82  994.30  2.318  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 10 12.495 0.906   9.94  75.16  992.70  3.190  0.750    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 11  3.982 0.967  14.39  93.76  988.02  1.567  5.758    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 12 15.564 0.393  16.56  83.12  992.30  1.570  0.068    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 13 19.792 0.025  17.21  80.22  992.95  1.319  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 14 19.832 0.001  19.05  75.20  990.59  1.245  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 15 14.937 0.206  20.39  82.46  988.51  1.884  0.755    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 16 15.532 0.209  20.29  80.22  989.66  1.987  0.075    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 17 16.509 0.139  21.44  78.37  981.59  3.898  0.142    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 18  8.839 0.751  17.61  82.86  976.85  2.809  1.770    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 19  9.965 0.764  11.59  79.05  984.76  1.902  0.031    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 20  9.188 0.825  10.93  86.19  990.48  1.338  0.002    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 21  3.555 0.933  15.96  92.92  976.93  5.259 34.228    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 22 18.068 0.375   9.70  63.56  985.98  4.245  0.004    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 23  9.858 0.680   7.04  76.58  991.88  2.941  0.047    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 24 18.316 0.147   5.79  54.04 1000.56  3.424  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 25  1.631 0.965   8.96  93.50  990.59  3.461 11.063    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 26  3.791 0.832  16.26  89.08  975.81  4.827 16.405    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 27 12.146 0.556   9.79  76.53  986.94  2.066  0.008    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 28 12.370 0.731  12.89  79.75  983.01  3.298  1.348    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 29 13.188 0.516   9.58  83.29  987.20  2.900  2.472    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018  9 30  9.455 0.762   7.15  82.10  991.29  2.902  0.153    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10  1 14.513 0.905   7.27  74.62  994.22  1.511  0.013    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10  2  1.730 1.000   6.58  92.39  987.84  3.813  7.126    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10  3  6.783 0.995   9.23  88.62  984.84  2.100  0.044    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10  4  7.071 0.583  12.51  78.23  978.47  4.643  4.235    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10  5 13.774 0.566   4.57  62.28  991.22  1.804  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10  6  4.196 0.963   6.01  72.61  986.73  2.231  3.011    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10  7 14.528 0.554   7.23  80.73  992.20  2.419  0.115    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10  8  5.368 0.778   4.83  83.99  995.30  2.413  5.024    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10  9  7.064 0.709  16.88  91.48  985.36  4.710  4.984    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 10  2.633 0.935  12.04  91.91  982.30  3.207  8.178    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 11  1.402 0.987   6.65  98.58  970.74  2.487  9.888    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 12  5.135 0.908   6.07  72.88  969.74  4.171  0.052    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 13  9.976 0.683   3.38  70.38  975.61  3.284  0.549    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 14 10.221 0.500   5.21  70.50  985.21  3.299  0.001    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 15  2.792 0.896   6.46  91.43  976.86  3.803  7.405    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 16  9.062 0.738   3.82  67.79  977.94  5.589  0.309    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 17 12.371 0.501   3.78  70.54  974.24  5.270  1.952    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 18 10.164 0.678  -0.52  55.36  987.06  4.953  0.174    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 19 12.449 0.662   7.18  67.63  977.26  4.782  0.276    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 20  9.518 0.589   6.79  70.82  964.99  5.916  4.662    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 21  8.508 0.738  -0.17  63.08  978.22  4.780  0.145    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 22  9.148 0.595  -0.36  67.03  984.85  2.230  0.079    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 23 10.931 0.630   1.14  72.17  984.28  3.321  0.423    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 24  7.182 0.615   1.94  74.33  985.41  3.178  1.988    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 25 11.416 0.792  -0.65  60.78  984.38  3.955  0.015    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 26 11.547 0.363  -1.97  60.52  984.96  2.833  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 27  9.637 0.930  -1.24  62.14  985.17  4.896  5.015    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 28  2.528 0.998   0.06  97.14  972.77  3.590 11.012    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 29  4.804 0.984   1.45  95.97  972.32  1.885  2.159    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 30  6.132 0.700   0.25  84.88  980.91  3.077  0.054    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 10 31  0.912 0.999  -0.31  94.36  979.40  1.945  9.169    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11  1  2.790 1.000   2.63  97.17  978.61  1.746  1.729    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11  2  1.124 1.000   2.01  96.39  973.72  4.037 17.199    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11  3  1.183 0.988   2.24  94.25  972.52  3.920 11.014    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11  4 10.150 0.626   1.10  65.81  996.11  3.080  0.003    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11  5  2.733 0.999   0.30  87.68  993.59  3.451  4.541    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11  6  0.667 0.884   4.99  96.36  974.96  3.977 11.115    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11  7  5.515 0.730   7.34  74.26  971.09  6.736  1.714    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11  8  5.242 0.709   3.45  77.50  985.41  4.394  0.819    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11  9  3.900 0.733  -1.22  89.97  989.85  3.306  9.689    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 10  7.443 0.874  -0.91  82.57  972.84  5.872 13.299    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 11  8.701 0.554  -6.48  68.26  987.95  4.345  0.048    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 12  6.245 0.728  -5.98  81.93  992.12  1.527  0.217    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 13  4.605 0.873  -3.27  86.78  982.84  2.789  5.936    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 14  8.661 0.382 -13.13  70.64  992.10  4.380  0.143    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 15  7.428 0.884 -13.11  78.93  996.45  1.946  0.002    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 16  2.538 1.000  -7.10  88.90  974.61  2.419  9.107    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 17  5.110 0.769  -3.60  80.92  980.71  3.984  0.228    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 18  8.009 0.312 -11.13  75.27  990.63  2.324  0.025    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 19  5.098 0.978  -4.58  84.07  983.50  2.293  1.104    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 20  3.385 0.974  -9.16  84.23  980.38  2.308  3.107    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 21  4.930 0.688 -12.51  75.76  978.69  3.580  3.048    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 22  8.415 0.211 -16.36  65.53  993.08  4.692  0.013    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 23  7.648 0.465 -12.77  68.22  993.14  2.878  0.004    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 24  6.392 0.857  -4.84  74.18  981.04  2.202  1.032    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 25  0.984 1.000   0.10  98.44  975.90  1.916 15.690    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 26  1.316 0.996   0.68  99.41  976.25  3.161  7.562    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 27  2.051 0.999  -0.89  95.07  964.33  4.844 10.303    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 28  2.997 0.961   0.22  89.34  962.77  3.987  2.432    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 29  4.960 0.719  -1.02  84.53  976.31  3.305  0.011    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 11 30  3.124 0.890  -2.02  82.59  982.14  1.545  0.092    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12  1  5.773 0.635  -3.01  85.23  986.98  1.846  0.016    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12  2  0.693 0.999  -1.62  97.22  973.77  3.116 16.312    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12  3  2.083 0.848  -1.12  89.66  966.97  3.015  9.874    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12  4  6.440 0.602  -8.34  77.21  980.09  3.464  0.020    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12  5  5.718 0.653 -10.80  87.93  982.76  1.288  0.097    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12  6  3.771 0.941  -5.27  91.85  979.59  2.480  1.267    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12  7  7.058 0.268 -13.81  77.84  989.53  3.855  0.024    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12  8  6.163 0.505 -18.93  78.77  994.59  2.331  0.218    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12  9  2.792 0.822  -9.62  85.50  987.15  3.496  1.332    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 10  7.028 0.124 -12.70  75.40  987.21  2.438  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 11  2.674 0.963 -12.81  85.57  983.08  0.886  0.998    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 12  7.193 0.212 -14.16  76.54  986.70  2.287  0.032    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 13  6.882 0.294 -16.09  75.20  994.96  1.873  0.003    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 14  1.661 0.978  -4.39  89.08  989.96  1.958  5.907    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 15  4.507 0.707   0.42  85.33  988.00  2.901  0.147    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 16  4.862 0.888  -3.23  87.13  985.49  2.038  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 17  3.039 0.917  -3.92  82.59  971.40  3.417  0.954    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 18  6.523 0.605  -9.70  71.91  981.07  4.634  0.258    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 19  5.808 0.724  -9.45  81.57  981.94  2.013  0.002    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 20  4.646 0.783  -4.00  81.57  981.13  1.693  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 21  0.659 1.000   1.42  97.78  964.62  3.516 26.097    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 22  2.247 0.874  -2.01  87.44  961.29  4.813  7.713    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 23  6.686 0.381 -11.64  81.94  983.10  2.903  0.008    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 24  5.858 0.612 -12.65  81.45  982.73  1.727  0.018    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 25  6.902 0.049 -15.72  77.07  989.16  2.205  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 26  5.626 0.500 -11.50  80.83  993.08  2.710  0.259    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 27  6.090 0.576 -14.76  75.06 1000.80  2.341  0.013    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 28  0.526 1.000  -4.10  95.01  978.43  2.886 14.932    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 29  6.815 0.541  -7.78  83.14  979.67  3.946  3.872    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 30  6.554 0.740 -15.24  80.82  987.28  0.950  0.202    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2018 12 31  2.884 0.969  -6.65  90.47  986.07  1.400  1.225    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1  1  6.261 0.729  -6.63  80.65  975.01  4.601 17.147    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1  2  7.316 0.518 -18.88  77.36  990.07  1.553  0.280    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1  3  4.806 0.879 -11.66  87.94  977.30  2.310  2.821    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1  4  2.429 0.977  -0.87  91.15  971.83  3.981  3.205    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1  5  4.229 0.896   0.69  91.85  970.73  1.140  0.340    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1  6  4.306 0.683  -6.37  74.79  980.61  4.614  0.457    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1  7  5.842 0.640 -15.71  68.20  994.94  3.119  0.498    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1  8  1.737 0.995  -5.56  95.59  974.53  2.998 11.094    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1  9  2.284 0.994  -2.35  87.47  963.49  3.929  5.275    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 10  4.341 0.908  -8.73  73.30  969.79  5.528  0.943    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 11  7.810 0.323 -18.39  63.85  985.58  5.001  0.021    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 12  7.797 0.073 -18.34  67.91  996.05  3.586  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 13  7.880 0.023 -16.18  76.36  997.40  1.414  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 14  7.679 0.468 -14.73  76.08  989.48  2.117  0.061    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 15  6.576 0.858  -7.39  84.91  982.61  1.907  0.747    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 16  6.500 0.641  -7.94  77.12  977.04  5.453  3.510    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 17  8.328 0.414 -21.47  63.66  991.30  1.959  0.007    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 18  4.800 0.699 -14.95  77.03  982.52  2.459  1.787    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 19  4.723 0.898 -24.07  62.29  992.48  2.711  0.889    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 20  1.810 0.999 -20.83  73.96  976.03  5.614 15.656    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 21  4.903 0.764 -20.98  59.97  979.52  5.703  1.417    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 22  8.658 0.459 -18.23  60.16  996.18  3.103  0.374    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 23  2.416 1.000 -11.05  89.04  980.93  1.655 18.971    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 24  1.689 0.998  -1.53  93.69  964.29  3.035 12.783    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 25  6.501 0.620 -10.59  74.86  972.85  3.971  0.771    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 26  7.764 0.636 -17.37  69.13  985.91  1.910  0.239    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 27  4.221 0.729 -13.04  76.70  978.06  4.427  4.110    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 28  9.904 0.214 -21.78  54.46  985.62  2.709  0.130    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 29  2.628 1.000 -15.43  82.90  977.26  3.745 10.199    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 30  9.752 0.622 -13.57  64.92  972.87  4.089  1.187    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  1 31  9.518 0.813 -19.85  61.80  979.63  5.472  0.291    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2  1 10.468 0.201 -18.33  57.65  986.85  4.907  0.043    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2  2  3.326 0.798 -14.01  81.07  981.50  3.832  5.366    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2  3  4.201 0.995 -14.40  78.77  983.11  2.103  3.515    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2  4  1.598 1.000  -6.40  94.08  979.05  1.691  1.970    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2  5  5.841 0.757  -3.08  84.49  977.85  4.277  8.390    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2  6  4.088 0.900 -11.47  80.00  988.57  2.758  6.157    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2  7  6.384 0.923  -5.81  91.81  983.68  2.543  1.470    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2  8  6.286 0.851  -2.04  75.60  970.94  7.134  8.120    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2  9 11.947 0.256 -12.27  52.77  992.72  6.425  0.202    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 10 11.937 0.219 -12.94  63.50  996.38  3.714  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 11 12.327 0.268 -14.59  62.21  995.45  2.534  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 12  6.068 0.788 -15.41  69.22  992.15  4.057  8.528    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 13  4.829 0.987  -5.93  91.32  966.92  4.370 24.101    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 14  8.230 0.773  -8.03  78.40  975.39  3.148  0.148    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 15  3.241 0.883  -4.41  85.43  969.49  4.364 10.248    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 16 10.121 0.743  -6.98  69.11  975.18  4.626  0.492    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 17 12.509 0.448 -14.67  69.57  985.23  1.579  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 18  8.497 0.736 -13.83  62.63  983.50  3.058  0.377    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 19 13.857 0.101 -16.10  64.25  996.36  3.437  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 20 11.275 0.741 -13.27  68.38  994.28  2.069  0.042    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 21  7.493 0.790  -5.38  82.98  976.15  3.968  7.921    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 22 13.910 0.109  -6.82  70.56  991.59  3.082  0.001    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 23 12.078 0.635  -7.51  70.76  994.30  1.945  0.015    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 24  1.732 0.990  -2.64  88.88  966.89  4.748 23.317    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 25 10.136 0.844  -7.02  69.94  962.28  7.868  2.364    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 26 15.566 0.340 -17.77  54.77  989.59  5.543  0.032    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 27 12.044 0.601 -19.42  61.74  991.90  1.949  0.131    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  2 28 16.043 0.231 -15.98  63.12  987.82  2.454  0.012    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  3  1 15.838 0.312 -12.54  63.36  990.16  2.100  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  3  2 10.884 0.965  -8.11  68.14  985.43  2.083  0.722    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  3  3 10.984 0.744  -5.90  78.62  981.84  2.299  0.504    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  3  4 15.743 0.635  -7.69  70.18  974.92  2.891  0.782    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  3  5 14.736 0.639 -13.66  67.45  977.13  3.114  0.525    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  3  6 14.623 0.347 -14.93  64.63  979.71  3.641  0.276    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  3  7 15.977 0.388 -15.96  59.50  985.23  3.131  0.066    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  3  8 16.946 0.278 -10.53  64.08  985.86  4.433  0.003    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2019  3  9 17.904 0.315  -7.66  55.52  991.47  2.964  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
