"","datetime","thermo.depth"
"865",2017-09-24,2.81778260193694
"866",2017-09-25,2.71532911160165
"867",2017-09-26,2.55536792699938
"868",2017-09-27,2.68228456222454
"869",2017-09-28,3.51288030862883
"870",2017-09-29,3.73729227459089
"871",2017-09-30,3.89530410851652
"872",2017-10-01,4.32952365323844
"873",2017-10-02,4.41497662219472
"874",2017-10-03,4.44443712894718
"875",2017-10-04,4.48389056410213
"876",2017-10-05,4.54166720339472
"877",2017-10-06,4.59208131331412
"878",2017-10-07,4.63401915583511
"879",2017-10-08,4.63168821511465
"880",2017-10-09,4.62330895245198
"881",2017-10-10,4.63411667454846
"882",2017-10-11,4.70763208219092
"883",2017-10-12,4.82746479714585
"884",2017-10-13,5.12800001146597
"885",2017-10-14,5.35401376559045
"886",2017-10-15,5.5238131557728
"887",2017-10-16,5.70318320323103
"888",2017-10-17,6.24936859649356
"889",2017-10-18,6.40209953273628
"890",2017-10-19,6.54729566871542
"891",2017-10-20,6.60464872295758
"892",2017-10-21,6.6060512228052
"893",2017-10-22,6.60817889564717
"894",2017-10-23,6.61098216478749
"895",2017-10-24,6.61491464122201
"896",2017-10-25,6.61882006534343
"897",2017-10-26,6.59446676314212
"898",2017-10-27,6.67671144976607
"899",2017-10-28,6.7516270388719
"900",2017-10-29,7.20795194482046
"901",2017-10-30,8.31357586554179
"902",2017-10-31,9.5
"903",2017-11-01,9.5
"904",2017-11-02,NA
"905",2017-11-03,NA
"906",2017-11-04,NA
"907",2017-11-05,NA
"908",2017-11-06,NA
"909",2017-11-07,NA
"910",2017-11-08,NA
"911",2017-11-09,NA
"912",2017-11-10,NA
"913",2017-11-11,NA
"914",2017-11-12,NA
"915",2017-11-13,NA
"916",2017-11-14,NA
"917",2017-11-15,NA
"918",2017-11-16,NA
"919",2017-11-17,NA
"920",2017-11-18,NA
"921",2017-11-19,NA
"922",2017-11-20,NA
"923",2017-11-21,3.34278760747631
"924",2017-11-22,3.3689993563049
"925",2017-11-23,1.48236925518947
"926",2017-11-24,2.50378050863859
"927",2017-11-25,3.39851201891627
"928",2017-11-26,1.62106097306504
"929",2017-11-27,0.5
"930",2017-11-28,0.5
"931",2017-11-29,0.5
"932",2017-11-30,0.5
"933",2017-12-01,0.5
"934",2017-12-02,0.5
"935",2017-12-03,0.5
"936",2017-12-04,0.5
"937",2017-12-05,0.5
"938",2017-12-06,0.5
"939",2017-12-07,0.5
"940",2017-12-08,0.5
"941",2017-12-09,0.5
"942",2017-12-10,0.5
"943",2017-12-11,0.5
"944",2017-12-12,0.5
"945",2017-12-13,0.5
"946",2017-12-14,0.5
"947",2017-12-15,0.5
"948",2017-12-16,0.5
"949",2017-12-17,0.5
"950",2017-12-18,0.5
"951",2017-12-19,0.5
"952",2017-12-20,0.5
"953",2017-12-21,0.5
"954",2017-12-22,0.5
"955",2017-12-23,0.5
"956",2017-12-24,0.5
"957",2017-12-25,0.5
"958",2017-12-26,0.5
"959",2017-12-27,0.5
"960",2017-12-28,0.5
"961",2017-12-29,0.5
"962",2017-12-30,0.5
"963",2017-12-31,0.5
"964",2018-01-01,0.5
"965",2018-01-02,0.5
"966",2018-01-03,0.5
"967",2018-01-04,0.5
"968",2018-01-05,0.5
"969",2018-01-06,0.5
"970",2018-01-07,0.5
"971",2018-01-08,0.5
"972",2018-01-09,0.5
"973",2018-01-10,0.5
"974",2018-01-11,0.5
"975",2018-01-12,0.5
"976",2018-01-13,0.5
"977",2018-01-14,0.5
"978",2018-01-15,0.5
"979",2018-01-16,0.5
"980",2018-01-17,0.5
"981",2018-01-18,0.5
"982",2018-01-19,0.5
"983",2018-01-20,0.5
"984",2018-01-21,0.5
"985",2018-01-22,0.5
"986",2018-01-23,0.5
"987",2018-01-24,0.5
"988",2018-01-25,0.5
"989",2018-01-26,0.5
"990",2018-01-27,0.5
"991",2018-01-28,0.5
"992",2018-01-29,0.5
"993",2018-01-30,0.5
"994",2018-01-31,0.5
"995",2018-02-01,0.5
"996",2018-02-02,0.5
"997",2018-02-03,0.5
"998",2018-02-04,0.5
"999",2018-02-05,0.5
"1000",2018-02-06,0.5
"1001",2018-02-07,0.5
"1002",2018-02-08,0.5
"1003",2018-02-09,0.5
"1004",2018-02-10,0.5
"1005",2018-02-11,0.5
"1006",2018-02-12,0.5
"1007",2018-02-13,0.5
"1008",2018-02-14,0.5
"1009",2018-02-15,0.5
"1010",2018-02-16,0.5
"1011",2018-02-17,0.5
"1012",2018-02-18,0.5
"1013",2018-02-19,0.5
"1014",2018-02-20,0.5
"1015",2018-02-21,0.5
"1016",2018-02-22,0.5
"1017",2018-02-23,0.5
"1018",2018-02-24,0.5
"1019",2018-02-25,0.5
"1020",2018-02-26,0.5
"1021",2018-02-27,0.5
"1022",2018-02-28,0.5
"1023",2018-03-01,0.5
"1024",2018-03-02,0.5
"1025",2018-03-03,0.5
"1026",2018-03-04,0.5
"1027",2018-03-05,0.5
"1028",2018-03-06,0.5
"1029",2018-03-07,0.5
"1030",2018-03-08,0.5
"1031",2018-03-09,0.5
"1032",2018-03-10,0.5
"1033",2018-03-11,0.5
"1034",2018-03-12,0.5
"1035",2018-03-13,0.5
"1036",2018-03-14,0.5
"1037",2018-03-15,0.5
"1038",2018-03-16,0.5
"1039",2018-03-17,0.5
"1040",2018-03-18,0.5
"1041",2018-03-19,0.5
"1042",2018-03-20,0.5
"1043",2018-03-21,0.5
"1044",2018-03-22,0.5
"1045",2018-03-23,0.5
"1046",2018-03-24,0.5
"1047",2018-03-25,0.5
"1048",2018-03-26,0.5
"1049",2018-03-27,0.5
"1050",2018-03-28,0.5
"1051",2018-03-29,0.5
"1052",2018-03-30,0.5
"1053",2018-03-31,0.5
"1054",2018-04-01,0.5
"1055",2018-04-02,0.5
"1056",2018-04-03,0.5
"1057",2018-04-04,0.5
"1058",2018-04-05,0.5
"1059",2018-04-06,0.5
"1060",2018-04-07,0.5
"1061",2018-04-08,0.5
"1062",2018-04-09,0.5
"1063",2018-04-10,0.5
"1064",2018-04-11,0.5
"1065",2018-04-12,0.5
"1066",2018-04-13,0.5
"1067",2018-04-14,0.5
"1068",2018-04-15,0.5
"1069",2018-04-16,0.5
"1070",2018-04-17,0.5
"1071",2018-04-18,0.5
"1072",2018-04-19,0.5
"1073",2018-04-20,0.5
"1074",2018-04-21,0.5
"1075",2018-04-22,0.5
"1076",2018-04-23,0.5
"1077",2018-04-24,0.5
"1078",2018-04-25,0.5
"1079",2018-04-26,0.5
"1080",2018-04-27,0.5
"1081",2018-04-28,0.5
"1082",2018-04-29,0.5
"1083",2018-04-30,0.5
"1084",2018-05-01,0.5
"1085",2018-05-02,0.5
"1086",2018-05-03,0.5
"1087",2018-05-04,0.5
"1088",2018-05-05,0.5
"1089",2018-05-06,0.5
"1090",2018-05-07,0.5
"1091",2018-05-08,0.5
"1092",2018-05-09,0.5
"1093",2018-05-10,NA
"1094",2018-05-11,2.33964830761121
"1095",2018-05-12,1.22906474622064
"1096",2018-05-13,1.19602393664687
"1097",2018-05-14,1.28884390863746
"1098",2018-05-15,1.47366575157483
"1099",2018-05-16,1.53231040256547
"1100",2018-05-17,1.54922454708616
"1101",2018-05-18,1.55808872127782
"1102",2018-05-19,1.58564555360717
"1103",2018-05-20,1.55567255949959
"1104",2018-05-21,1.56105231896046
"1105",2018-05-22,1.55041642638382
"1106",2018-05-23,1.56734478531906
"1107",2018-05-24,1.5834476685961
"1108",2018-05-25,1.57136270364052
"1109",2018-05-26,1.58212677001053
"1110",2018-05-27,1.63758296538065
"1111",2018-05-28,1.65000958217193
"1112",2018-05-29,1.61272759581041
"1113",2018-05-30,1.58719465346355
"1114",2018-05-31,1.54977744047842
"1115",2018-06-01,1.54164229841684
"1116",2018-06-02,1.62980296692813
"1117",2018-06-03,1.68769717400384
"1118",2018-06-04,2.12978629272614
"1119",2018-06-05,2.26614197500924
"1120",2018-06-06,2.34059039885605
"1121",2018-06-07,2.39203451166446
"1122",2018-06-08,2.36844088070295
"1123",2018-06-09,2.36620374806555
"1124",2018-06-10,2.32591742761774
"1125",2018-06-11,2.2927415781809
"1126",2018-06-12,2.3109779964104
"1127",2018-06-13,2.32363591187413
"1128",2018-06-14,2.44601147464282
"1129",2018-06-15,2.39662471000505
"1130",2018-06-16,2.30180671735503
"1131",2018-06-17,2.17613114762668
"1132",2018-06-18,2.2578497063542
"1133",2018-06-19,2.36185932855632
"1134",2018-06-20,2.42048052542792
"1135",2018-06-21,2.46765098712142
"1136",2018-06-22,2.46125894662482
"1137",2018-06-23,2.47158928375714
"1138",2018-06-24,2.49558617936365
"1139",2018-06-25,2.54522251112874
"1140",2018-06-26,2.53962237843177
"1141",2018-06-27,2.51869221322857
"1142",2018-06-28,2.54199864115142
"1143",2018-06-29,2.50231282726736
"1144",2018-06-30,2.47050147397539
"1145",2018-07-01,2.4231640346027
"1146",2018-07-02,2.34933534207952
"1147",2018-07-03,2.24891710541435
"1148",2018-07-04,2.20547862677966
"1149",2018-07-05,2.19542993169406
"1150",2018-07-06,2.46385076294986
"1151",2018-07-07,2.51559656161767
"1152",2018-07-08,2.53987934463094
"1153",2018-07-09,2.54327048216031
"1154",2018-07-10,2.55354549082727
"1155",2018-07-11,2.57148810431722
"1156",2018-07-12,2.57079880673433
"1157",2018-07-13,2.56166115403305
"1158",2018-07-14,2.55797288482015
"1159",2018-07-15,2.54269324654382
"1160",2018-07-16,2.53291383383473
"1161",2018-07-17,2.56368832478892
"1162",2018-07-18,2.5889634541655
"1163",2018-07-19,2.59773851450403
"1164",2018-07-20,2.58807510177432
"1165",2018-07-21,2.57650032448828
"1166",2018-07-22,2.62200597583016
"1167",2018-07-23,2.63321289863306
"1168",2018-07-24,2.64607389794861
"1169",2018-07-25,2.66561903527514
"1170",2018-07-26,2.65052812646282
"1171",2018-07-27,2.6516742543568
"1172",2018-07-28,2.66327507320277
"1173",2018-07-29,2.67908715409324
"1174",2018-07-30,2.67911451888197
"1175",2018-07-31,2.66126106707694
"1176",2018-08-01,2.66752902234534
"1177",2018-08-02,2.65932762420623
"1178",2018-08-03,2.65608315114872
"1179",2018-08-04,2.64404398208362
"1180",2018-08-05,2.62225701801046
"1181",2018-08-06,2.61411092302744
"1182",2018-08-07,2.62433604375637
"1183",2018-08-08,2.64351227958427
"1184",2018-08-09,2.65530413710998
"1185",2018-08-10,2.69357402670468
"1186",2018-08-11,2.70515451297176
"1187",2018-08-12,2.70557872668573
"1188",2018-08-13,2.68993393494526
"1189",2018-08-14,2.68052678931359
"1190",2018-08-15,2.71414160914249
"1191",2018-08-16,2.74965836729899
"1192",2018-08-17,2.89616890109767
"1193",2018-08-18,2.99108267485467
"1194",2018-08-19,3.00936367573591
"1195",2018-08-20,3.03218318710015
"1196",2018-08-21,3.11249828798022
"1197",2018-08-22,3.34901387317693
"1198",2018-08-23,3.41773868096122
"1199",2018-08-24,3.39666030383058
"1200",2018-08-25,3.36373528974768
"1201",2018-08-26,3.391978287362
"1202",2018-08-27,3.36261732896398
"1203",2018-08-28,3.31545940610124
"1204",2018-08-29,3.3461241043541
"1205",2018-08-30,3.42559021322765
"1206",2018-08-31,3.47123142837103
"1207",2018-09-01,3.49049763005678
"1208",2018-09-02,3.51211502035537
"1209",2018-09-03,3.5036269652787
"1210",2018-09-04,3.4847205620375
"1211",2018-09-05,3.45096198010246
"1212",2018-09-06,3.41526402165734
"1213",2018-09-07,3.4770853755839
"1214",2018-09-08,3.57554210057143
"1215",2018-09-09,3.62458641331901
"1216",2018-09-10,3.67074804399005
"1217",2018-09-11,3.70048716422337
"1218",2018-09-12,3.68903272549547
"1219",2018-09-13,3.67359711781336
"1220",2018-09-14,3.65539437107928
"1221",2018-09-15,3.63455009410898
"1222",2018-09-16,3.60936327190031
"1223",2018-09-17,3.55617573688776
"1224",2018-09-18,3.52378991153477
"1225",2018-09-19,3.62947104657275
"1226",2018-09-20,3.68905288393935
"1227",2018-09-21,3.82925764003638
"1228",2018-09-22,4.20547314845815
"1229",2018-09-23,4.445758565997
"1230",2018-09-24,4.56424404040896
"1231",2018-09-25,4.64872998850947
"1232",2018-09-26,4.68257630990381
"1233",2018-09-27,4.71663365062858
"1234",2018-09-28,4.7072003109012
"1235",2018-09-29,4.76921919283132
"1236",2018-09-30,4.95251772279481
"1237",2018-10-01,4.99217324431482
"1238",2018-10-02,5.48117122009011
"1239",2018-10-03,5.51724393547908
"1240",2018-10-04,5.58022829857743
"1241",2018-10-05,5.62092446523889
"1242",2018-10-06,5.68945140822435
"1243",2018-10-07,5.74003877547021
"1244",2018-10-08,5.98916616144325
"1245",2018-10-09,6.01232592412226
"1246",2018-10-10,6.05077235063054
"1247",2018-10-11,6.30637486143113
"1248",2018-10-12,6.60053202242415
"1249",2018-10-13,6.81936179765737
"1250",2018-10-14,7.36756023040037
"1251",2018-10-15,7.56992718703283
"1252",2018-10-16,8.50950588681178
"1253",2018-10-17,9.5
"1254",2018-10-18,NA
"1255",2018-10-19,NA
"1256",2018-10-20,NA
"1257",2018-10-21,NA
"1258",2018-10-22,NA
"1259",2018-10-23,NA
"1260",2018-10-24,NA
"1261",2018-10-25,NA
"1262",2018-10-26,NA
"1263",2018-10-27,NA
"1264",2018-10-28,NA
"1265",2018-10-29,NA
"1266",2018-10-30,NA
"1267",2018-10-31,NA
"1268",2018-11-01,NA
"1269",2018-11-02,NA
"1270",2018-11-03,NA
"1271",2018-11-04,NA
"1272",2018-11-05,NA
"1273",2018-11-06,NA
"1274",2018-11-07,NA
"1275",2018-11-08,NA
"1276",2018-11-09,NA
"1277",2018-11-10,NA
"1278",2018-11-11,NA
"1279",2018-11-12,NA
"1280",2018-11-13,NA
"1281",2018-11-14,0.5
"1282",2018-11-15,0.5
"1283",2018-11-16,0.5
"1284",2018-11-17,0.5
"1285",2018-11-18,0.5
"1286",2018-11-19,0.5
"1287",2018-11-20,0.5
"1288",2018-11-21,0.5
"1289",2018-11-22,0.5
"1290",2018-11-23,0.5
"1291",2018-11-24,0.5
"1292",2018-11-25,0.5
"1293",2018-11-26,0.5
"1294",2018-11-27,0.5
"1295",2018-11-28,0.5
"1296",2018-11-29,0.5
"1297",2018-11-30,0.5
"1298",2018-12-01,0.5
"1299",2018-12-02,0.5
"1300",2018-12-03,0.5
"1301",2018-12-04,0.5
"1302",2018-12-05,0.5
"1303",2018-12-06,0.5
"1304",2018-12-07,0.5
"1305",2018-12-08,0.5
"1306",2018-12-09,0.5
"1307",2018-12-10,0.5
"1308",2018-12-11,0.5
"1309",2018-12-12,0.5
"1310",2018-12-13,0.5
"1311",2018-12-14,0.5
"1312",2018-12-15,0.5
"1313",2018-12-16,0.5
"1314",2018-12-17,0.5
"1315",2018-12-18,0.5
"1316",2018-12-19,0.5
"1317",2018-12-20,0.5
"1318",2018-12-21,0.5
"1319",2018-12-22,0.5
"1320",2018-12-23,0.5
"1321",2018-12-24,0.5
"1322",2018-12-25,0.5
"1323",2018-12-26,0.5
"1324",2018-12-27,0.5
"1325",2018-12-28,0.5
"1326",2018-12-29,0.5
"1327",2018-12-30,0.5
"1328",2018-12-31,0.5
"1329",2019-01-01,0.5
"1330",2019-01-02,0.5
"1331",2019-01-03,0.5
"1332",2019-01-04,0.5
"1333",2019-01-05,0.5
"1334",2019-01-06,0.5
"1335",2019-01-07,0.5
"1336",2019-01-08,0.5
"1337",2019-01-09,0.5
"1338",2019-01-10,0.5
"1339",2019-01-11,0.5
"1340",2019-01-12,0.5
"1341",2019-01-13,0.5
"1342",2019-01-14,0.5
"1343",2019-01-15,0.5
"1344",2019-01-16,0.5
"1345",2019-01-17,0.5
"1346",2019-01-18,0.5
"1347",2019-01-19,0.5
"1348",2019-01-20,0.5
"1349",2019-01-21,0.5
"1350",2019-01-22,0.5
"1351",2019-01-23,0.5
"1352",2019-01-24,0.5
"1353",2019-01-25,0.5
"1354",2019-01-26,0.5
"1355",2019-01-27,0.5
"1356",2019-01-28,0.5
"1357",2019-01-29,0.5
"1358",2019-01-30,0.5
"1359",2019-01-31,0.5
"1360",2019-02-01,0.5
"1361",2019-02-02,0.5
"1362",2019-02-03,0.5
"1363",2019-02-04,0.5
"1364",2019-02-05,0.5
"1365",2019-02-06,0.5
"1366",2019-02-07,0.5
"1367",2019-02-08,0.5
"1368",2019-02-09,0.5
"1369",2019-02-10,0.5
"1370",2019-02-11,0.5
"1371",2019-02-12,0.5
"1372",2019-02-13,0.5
"1373",2019-02-14,0.5
"1374",2019-02-15,0.5
"1375",2019-02-16,0.5
"1376",2019-02-17,0.5
"1377",2019-02-18,0.5
"1378",2019-02-19,0.5
"1379",2019-02-20,0.5
"1380",2019-02-21,0.5
"1381",2019-02-22,0.5
"1382",2019-02-23,0.5
"1383",2019-02-24,0.5
"1384",2019-02-25,0.5
"1385",2019-02-26,0.5
"1386",2019-02-27,0.5
"1387",2019-02-28,0.5
"1388",2019-03-01,0.5
"1389",2019-03-02,0.5
"1390",2019-03-03,0.5
"1391",2019-03-04,0.5
"1392",2019-03-05,0.5
"1393",2019-03-06,0.5
"1394",2019-03-07,0.5
"1395",2019-03-08,0.5
"1396",2019-03-09,0.5
"1397",2019-03-10,0.5
"1398",2019-03-11,0.5
"1399",2019-03-12,0.5
"1400",2019-03-13,0.5
"1401",2019-03-14,0.5
"1402",2019-03-15,0.5
"1403",2019-03-16,0.5
"1404",2019-03-17,0.5
"1405",2019-03-18,0.5
"1406",2019-03-19,0.5
"1407",2019-03-20,0.5
"1408",2019-03-21,0.5
"1409",2019-03-22,0.5
"1410",2019-03-23,0.5
"1411",2019-03-24,0.5
"1412",2019-03-25,0.5
"1413",2019-03-26,0.5
"1414",2019-03-27,0.5
"1415",2019-03-28,0.5
"1416",2019-03-29,0.5
"1417",2019-03-30,0.5
"1418",2019-03-31,0.5
"1419",2019-04-01,0.5
"1420",2019-04-02,0.5
"1421",2019-04-03,0.5
"1422",2019-04-04,0.5
"1423",2019-04-05,0.5
"1424",2019-04-06,0.5
"1425",2019-04-07,0.5
"1426",2019-04-08,0.5
"1427",2019-04-09,0.5
"1428",2019-04-10,0.5
"1429",2019-04-11,0.5
"1430",2019-04-12,0.5
"1431",2019-04-13,0.5
"1432",2019-04-14,0.5
"1433",2019-04-15,0.5
"1434",2019-04-16,0.5
"1435",2019-04-17,0.5
"1436",2019-04-18,0.5
"1437",2019-04-19,0.5
"1438",2019-04-20,0.5
"1439",2019-04-21,0.5
"1440",2019-04-22,0.5
"1441",2019-04-23,0.5
"1442",2019-04-24,0.5
"1443",2019-04-25,0.5
"1444",2019-04-26,0.5
"1445",2019-04-27,0.5
"1446",2019-04-28,0.5
"1447",2019-04-29,0.5
"1448",2019-04-30,0.5
"1449",2019-05-01,0.5
"1450",2019-05-02,0.5
"1451",2019-05-03,0.5
"1452",2019-05-04,0.5
"1453",2019-05-05,0.5
"1454",2019-05-06,0.5
"1455",2019-05-07,0.5
"1456",2019-05-08,0.5
"1457",2019-05-09,0.5
"1458",2019-05-10,NA
"1459",2019-05-11,NA
"1460",2019-05-12,0.5
"1461",2019-05-13,1.46853708598085
"1462",2019-05-14,1.5233464468655
"1463",2019-05-15,1.52018912000687
"1464",2019-05-16,1.46217227117291
"1465",2019-05-17,1.56947730657281
"1466",2019-05-18,1.53206929713205
"1467",2019-05-19,1.54999457154234
"1468",2019-05-20,1.54445174478457
"1469",2019-05-21,1.72544056135032
"1470",2019-05-22,1.53518593764312
"1471",2019-05-23,1.58322092349617
"1472",2019-05-24,1.59126956743715
"1473",2019-05-25,1.58543009675414
"1474",2019-05-26,1.55436114361778
"1475",2019-05-27,1.59579568353442
"1476",2019-05-28,1.63537927735735
"1477",2019-05-29,1.64609357084349
"1478",2019-05-30,1.63376201898791
"1479",2019-05-31,1.66541817917009
"1480",2019-06-01,1.64624187613805
"1481",2019-06-02,1.69265818406717
"1482",2019-06-03,2.10824982221339
"1483",2019-06-04,2.33349060404577
"1484",2019-06-05,2.18515881646445
"1485",2019-06-06,2.03926227666387
"1486",2019-06-07,2.01302196224169
"1487",2019-06-08,1.83881652647344
"1488",2019-06-09,1.71625644957207
"1489",2019-06-10,1.68872830494683
"1490",2019-06-11,1.90000367921808
"1491",2019-06-12,1.92658383619388
"1492",2019-06-13,2.15643070509303
"1493",2019-06-14,2.3648004069504
"1494",2019-06-15,2.48763094127747
"1495",2019-06-16,2.48585649608062
"1496",2019-06-17,2.46493014665953
"1497",2019-06-18,2.40743451884531
"1498",2019-06-19,2.33205355346643
"1499",2019-06-20,2.43851492395743
"1500",2019-06-21,2.44539422431989
"1501",2019-06-22,2.47474945961332
"1502",2019-06-23,2.45897112976335
"1503",2019-06-24,2.42218526649444
"1504",2019-06-25,2.49368901571816
"1505",2019-06-26,2.44340806676084
"1506",2019-06-27,2.38150652356042
"1507",2019-06-28,2.34570975790715
"1508",2019-06-29,2.32457426089017
"1509",2019-06-30,2.38695384504974
"1510",2019-07-01,2.37943346697299
"1511",2019-07-02,2.36462796781112
"1512",2019-07-03,2.35887617817001
"1513",2019-07-04,2.27963173350113
"1514",2019-07-05,2.27480822070473
"1515",2019-07-06,2.35007956806731
"1516",2019-07-07,2.43720551079015
"1517",2019-07-08,2.46940449903596
"1518",2019-07-09,2.47879649805971
"1519",2019-07-10,2.46558581648469
"1520",2019-07-11,2.50018707350877
"1521",2019-07-12,2.50122385111815
"1522",2019-07-13,2.51480979893919
"1523",2019-07-14,2.55650502764729
"1524",2019-07-15,2.56068143180265
"1525",2019-07-16,2.57423062390157
"1526",2019-07-17,2.57130236736755
"1527",2019-07-18,2.57527825813417
"1528",2019-07-19,2.57541885670124
"1529",2019-07-20,2.54520627518001
"1530",2019-07-21,2.54815727014972
"1531",2019-07-22,2.58167499963444
"1532",2019-07-23,2.59418892899041
"1533",2019-07-24,2.60638045844317
"1534",2019-07-25,2.61603269841079
"1535",2019-07-26,2.61085558129423
"1536",2019-07-27,2.6051788581616
"1537",2019-07-28,2.61712012664085
"1538",2019-07-29,2.59415082157334
"1539",2019-07-30,2.59858178101484
"1540",2019-07-31,2.60438793895498
"1541",2019-08-01,2.62570099568866
"1542",2019-08-02,2.64350251565333
"1543",2019-08-03,2.65918067914951
"1544",2019-08-04,2.69457399165727
"1545",2019-08-05,2.70894299851884
"1546",2019-08-06,2.69791633746178
"1547",2019-08-07,2.70723077677949
"1548",2019-08-08,2.6968582889326
"1549",2019-08-09,2.74395463748083
"1550",2019-08-10,2.84750202025129
"1551",2019-08-11,2.92388463100351
"1552",2019-08-12,2.93042001624906
"1553",2019-08-13,2.95541896575672
"1554",2019-08-14,3.17901012448683
"1555",2019-08-15,3.20956080848074
"1556",2019-08-16,3.15222477794099
"1557",2019-08-17,3.20304381240109
"1558",2019-08-18,3.15911461122535
"1559",2019-08-19,3.07730982614312
"1560",2019-08-20,3.03233784676085
"1561",2019-08-21,3.11286746184005
"1562",2019-08-22,3.16079495633538
"1563",2019-08-23,3.338838893526
"1564",2019-08-24,3.37396201443577
"1565",2019-08-25,3.39265440476905
"1566",2019-08-26,3.39722513492804
"1567",2019-08-27,3.37728455389547
"1568",2019-08-28,3.45256412795559
"1569",2019-08-29,3.45285990861991
"1570",2019-08-30,3.50921380690181
"1571",2019-08-31,3.55968167154797
"1572",2019-09-01,3.56317463853093
"1573",2019-09-02,3.57211284161031
"1574",2019-09-03,3.58706761077255
"1575",2019-09-04,3.63559707108538
"1576",2019-09-05,3.65146677423162
"1577",2019-09-06,3.68271447798903
"1578",2019-09-07,3.69996276691098
"1579",2019-09-08,3.75327572394061
"1580",2019-09-09,3.78425241483012
"1581",2019-09-10,3.86391746428941
"1582",2019-09-11,3.91123081811615
"1583",2019-09-12,3.99360419717784
"1584",2019-09-13,4.1777414419034
"1585",2019-09-14,4.34071420209508
"1586",2019-09-15,4.43477088882666
"1587",2019-09-16,4.45866202395429
"1588",2019-09-17,4.47252948482099
"1589",2019-09-18,4.48268089584658
"1590",2019-09-19,4.46879727770269
"1591",2019-09-20,4.46198248725249
"1592",2019-09-21,4.45245853924226
"1593",2019-09-22,4.44308755738569
"1594",2019-09-23,4.43262955410364
"1595",2019-09-24,4.39678954078913
"1596",2019-09-25,4.37232571481203
"1597",2019-09-26,4.42165046400934
"1598",2019-09-27,4.46306296949696
"1599",2019-09-28,4.53690070436176
"1600",2019-09-29,4.59128717499237
"1601",2019-09-30,4.64910438627397
"1602",2019-10-01,4.70541803682299
"1603",2019-10-02,4.86367642930568
"1604",2019-10-03,5.27449168076046
"1605",2019-10-04,5.54712687234386
"1606",2019-10-05,5.60357768682855
"1607",2019-10-06,5.64606536418245
"1608",2019-10-07,5.6593214156163
"1609",2019-10-08,5.70522645702505
"1610",2019-10-09,5.77918828645432
"1611",2019-10-10,5.96408397381639
"1612",2019-10-11,6.38606944193866
"1613",2019-10-12,6.44133832335056
"1614",2019-10-13,6.51369030952905
"1615",2019-10-14,6.59976143746534
"1616",2019-10-15,6.74660236872695
"1617",2019-10-16,7.21384319884366
"1618",2019-10-17,7.67502136560068
"1619",2019-10-18,8.43300692795735
"1620",2019-10-19,8.51282877384081
"1621",2019-10-20,8.56372366569319
"1622",2019-10-21,8.58061924898833
"1623",2019-10-22,8.58375543871028
"1624",2019-10-23,8.58792358325304
"1625",2019-10-24,9.5
"1626",2019-10-25,9.5
"1627",2019-10-26,9.5
"1628",2019-10-27,NA
"1629",2019-10-28,NA
"1630",2019-10-29,NA
"1631",2019-10-30,NA
"1632",2019-10-31,NA
"1633",2019-11-01,NA
"1634",2019-11-02,NA
"1635",2019-11-03,NA
"1636",2019-11-04,NA
"1637",2019-11-05,NA
"1638",2019-11-06,NA
"1639",2019-11-07,NA
"1640",2019-11-08,NA
"1641",2019-11-09,NA
"1642",2019-11-10,NA
"1643",2019-11-11,NA
"1644",2019-11-12,NA
"1645",2019-11-13,NA
"1646",2019-11-14,1.48379301423819
"1647",2019-11-15,2.67561098291331
"1648",2019-11-16,0.5
"1649",2019-11-17,0.5
"1650",2019-11-18,0.5
"1651",2019-11-19,0.5
"1652",2019-11-20,0.5
"1653",2019-11-21,0.5
"1654",2019-11-22,0.5
"1655",2019-11-23,0.5
"1656",2019-11-24,0.5
"1657",2019-11-25,0.5
"1658",2019-11-26,0.5
"1659",2019-11-27,0.5
"1660",2019-11-28,0.5
"1661",2019-11-29,0.5
"1662",2019-11-30,0.5
"1663",2019-12-01,0.5
"1664",2019-12-02,0.5
"1665",2019-12-03,0.5
"1666",2019-12-04,0.5
"1667",2019-12-05,0.5
"1668",2019-12-06,0.5
"1669",2019-12-07,0.5
"1670",2019-12-08,0.5
"1671",2019-12-09,0.5
"1672",2019-12-10,0.5
"1673",2019-12-11,0.5
"1674",2019-12-12,0.5
"1675",2019-12-13,0.5
"1676",2019-12-14,0.5
"1677",2019-12-15,0.5
"1678",2019-12-16,0.5
"1679",2019-12-17,0.5
"1680",2019-12-18,0.5
"1681",2019-12-19,0.5
"1682",2019-12-20,0.5
"1683",2019-12-21,0.5
"1684",2019-12-22,0.5
"1685",2019-12-23,0.5
"1686",2019-12-24,0.5
"1687",2019-12-25,0.5
"1688",2019-12-26,0.5
"1689",2019-12-27,0.5
"1690",2019-12-28,0.5
"1691",2019-12-29,0.5
"1692",2019-12-30,0.5
"1693",2019-12-31,0.5
"1694",2020-01-01,0.5
"1695",2020-01-02,0.5
"1696",2020-01-03,0.5
"1697",2020-01-04,0.5
"1698",2020-01-05,0.5
"1699",2020-01-06,0.5
"1700",2020-01-07,0.5
"1701",2020-01-08,0.5
"1702",2020-01-09,0.5
"1703",2020-01-10,0.5
"1704",2020-01-11,0.5
"1705",2020-01-12,0.5
"1706",2020-01-13,0.5
"1707",2020-01-14,0.5
"1708",2020-01-15,0.5
"1709",2020-01-16,0.5
"1710",2020-01-17,0.5
"1711",2020-01-18,0.5
